State,County,Total Cost,Number of Children
FL,49,45258.739023684124,4813
FL,51,446667.5734023001,6901
FL,53,100586.1575961892,16200
FL,55,82137.57182437522,10140
FL,57,1413691.1878889462,128390
FL,59,27104.600721379007,2578
FL,61,103452.03226111604,10731
FL,63,46426.50673276001,4860
FL,65,7647.329495504493,1207
FL,67,4503.555713567479,709
FL,69,260862.5136470293,26255
FL,71,6388979.527936557,56406
FL,73,91296.84287822254,19090
FL,75,33278.35059697248,4247
FL,77,14789.844880772825,852
FL,79,13737.267818353144,2402
FL,81,192383.82361723398,28034
FL,83,331344.56668517314,33263
FL,85,95139.59043635566,8831
FL,87,68138.20429965982,3742
FL,89,27905.39998698198,5434
FL,91,121589.87014700196,12494
FL,93,114654.68547054696,5638
FL,95,1326900.638895953,115955
FL,97,354932.61731730367,39452
FL,99,782710.2118676436,101662
FL,101,279443.9814914284,37820
FL,103,645275.2083896432,63490
FL,105,729361.6366657108,68054
FL,107,117377.49698731491,10576
FL,109,67498.67858837497,8286
FL,111,211605.00586582607,27989
FL,113,145081.87661921556,10483
FL,115,212423.9931902361,22074
FL,117,317199.0466225954,25768
FL,119,44846.7194760069,4784
FL,121,41659.13041222128,5302
FL,123,20580.739043441936,2403
FL,125,12889.91358029469,1423
FL,127,417653.79528937343,43012
FL,129,15527.678283889314,2424
FL,131,46339.38157837531,4174
FL,133,34316.4885732389,2635
FL,999,8267.678259240758,5447
MI,1,6688.3383022774315,833
MI,3,5918.728221778221,754
MI,5,135501.81168844874,12190
MI,7,35907.60892526413,3065
MI,9,39409.242938651754,2671
MI,11,29158.701150034613,1790
MI,13,9856.066668222844,892
MI,15,53886.77109477656,5505
MI,17,101094.59747240825,10690
MI,19,15708.81537054993,1783
MI,21,230773.97195286144,19724
MI,23,42211.482156163715,5784
MI,25,264928.00190337386,17984
MI,27,58138.350493320475,6215
MI,29,28058.674445783687,2710
MI,31,25517.493964461464,3124
MI,33,54863.85429655833,3718
MI,35,36003.44702062642,4110
MI,37,47035.816898520374,4653
MI,39,18140.197800810307,1548
MI,41,48489.62644664438,3720
MI,43,28304.19408369408,2497
MI,45,119578.57186519,9024
MI,47,34102.58049936175,3277
MI,49,568776.0472849553,58663
MI,51,29752.964142801637,2856
MI,53,21297.59901209901,1642
MI,55,127498.16663387931,8104
MI,57,37019.44236026228,4570
MI,59,30607.218418582623,5694
MI,61,50667.19334012142,3310
MI,63,36970.23872841068,3279
MI,65,404668.96801818797,27886
MI,67,72909.72464394817,6894
MI,69,28450.018889383042,3013
MI,71,16506.863041125544,1110
MI,73,53328.96784936197,5430
MI,75,149441.36797406027,18309
MI,77,272503.31402484584,24785
MI,79,29422.11128504135,2386
MI,81,688196.3678769203,71301
MI,83,562.296918767507,177
MI,85,15335.013383838384,1492
MI,87,72412.51793122102,8824
MI,89,5828.053769841271,1290
MI,91,99796.6564676258,10685
MI,93,54700.07973160545,10262
MI,95,11522.718584656084,643
MI,97,88207.39851814852,946
MI,99,554213.2858926135,75409
MI,101,25230.992095589594,2454
MI,103,61430.369371926376,4975
MI,105,32551.171817338432,3384
MI,107,27013.255030418924,4440
MI,109,17949.219431926766,2278
MI,111,56030.30228328173,6786
MI,113,27796.11547838127,1893
MI,115,77255.91846129004,13486
MI,117,110106.92810822828,7914
MI,119,12218.92234881132,1017
MI,121,325802.1031624102,24256
MI,123,79670.41329924324,6758
